participant number,block,trial,item nr,value on left,probability on left,value on right,probability on right,chosen,RT,confidence,confidence RT
252,1,13,13,4,10,9,25,2,1127,100,1175
252,1,14,14,4,10,3,90,2,3171,87.5,1237
252,1,15,15,9,60,1,75,1,3158,92.5,1585
252,1,16,16,4,10,7,40,2,2027,65,2063
252,1,17,17,1,75,9,60,2,2203,78.75,1286
252,1,18,18,7,40,6,90,2,2933,81.25,942
252,1,19,19,7,40,9,60,2,1967,100,1908
252,1,20,20,1,75,4,10,1,1943,35,743
252,1,21,21,6,25,1,75,2,2684,36.25,1140
252,1,22,22,6,90,4,75,1,1478,100,1241
252,1,23,23,6,90,4,10,1,1602,100,1402
252,1,24,24,1,75,9,25,1,2714,23.75,1579
252,1,25,25,9,60,1,40,1,1480,100,1189
252,1,26,26,6,90,9,60,1,3190,63.75,1419
252,1,27,27,1,40,3,90,2,1896,100,1191
252,2,1,28,7,10,3,60,2,1644,100,1189
252,2,2,29,3,60,9,25,1,2798,38.75,590
252,2,3,30,9,25,6,90,2,1316,100,1203
252,2,4,31,4,75,3,60,1,2697,100,1152
252,2,5,32,9,25,1,40,1,2260,35,729
252,2,6,33,7,10,3,90,2,953,75,2535
252,2,7,34,7,10,6,90,2,2045,87.5,977
252,2,8,35,6,90,7,10,1,2026,92.5,1045
252,2,9,36,4,75,9,25,1,2213,41.25,1076
252,2,10,37,3,90,7,40,1,2058,82.5,1366
252,2,11,38,4,10,1,75,2,3293,50,681
252,2,12,39,1,75,3,90,2,2659,100,1182
252,2,13,40,6,25,4,75,2,1613,61.25,824
252,2,14,41,1,40,7,10,2,3661,62.5,1099
252,2,15,42,6,25,4,10,1,3135,100,1022
252,2,16,43,6,25,3,60,2,2862,75,1430
252,2,17,44,3,60,1,40,1,1508,100,1145
252,2,18,45,1,40,4,75,2,1221,100,1168
252,2,19,46,7,40,9,25,1,1974,61.25,951
252,2,20,47,4,75,6,90,2,1878,100,1727
252,2,21,48,9,60,7,10,1,2019,100,1152
252,2,22,49,3,90,4,75,1,2635,65,1039
252,2,23,50,9,25,7,40,2,3269,76.25,1073
252,2,24,51,4,10,3,60,2,2298,40,1509
252,2,25,52,3,60,6,25,1,2046,26.25,1945
252,2,26,53,7,10,1,75,2,3442,26.25,2154
252,2,27,54,9,25,1,75,2,1778,20,1979
252,3,1,55,3,90,4,10,1,2157,98.75,1117
252,3,2,56,3,90,1,40,1,2105,100,1136
252,3,3,57,1,75,6,25,1,2819,7.5,1172
252,3,4,58,4,10,6,25,2,2137,82.5,1253
252,3,5,59,7,10,1,40,2,3469,13.75,1005
252,3,6,60,9,60,6,90,2,2574,67.5,916
252,3,7,61,6,90,9,25,1,2000,71.25,754
252,3,8,62,9,60,4,75,2,3818,16.25,927
252,3,9,63,4,75,1,40,1,2627,100,1214
252,3,10,64,9,60,3,90,1,3987,26.25,2213
252,3,11,65,6,25,7,10,1,2653,57.5,2207
252,3,12,66,1,40,3,60,2,1476,73.75,643
252,3,13,67,3,60,4,75,2,2097,80,823
252,3,14,68,3,90,9,25,1,2019,32.5,701
252,3,15,69,7,10,6,25,2,2190,52.5,1532
252,3,16,70,6,25,3,90,2,1488,72.5,732
252,3,17,71,3,60,7,10,1,2206,23.75,2251
252,3,18,72,1,75,6,90,2,1641,81.25,1683
252,3,19,73,6,90,3,60,1,1392,100,1261
252,3,20,74,9,25,4,10,1,2806,98.75,1135
252,3,21,75,4,10,9,60,2,933,100,1018
252,3,22,76,4,75,3,90,2,2496,63.75,1360
252,3,23,77,7,40,6,25,1,2212,82.5,1429
252,3,24,78,1,75,7,10,1,2254,15,1001
252,3,25,79,7,40,1,75,2,3801,15,607
252,3,26,80,9,25,3,90,2,1548,32.5,636
252,3,27,81,1,40,9,60,2,1991,100,980
252,4,1,82,3,90,6,25,1,1747,72.5,568
252,4,2,83,1,40,4,10,2,2604,0,1154
252,4,3,84,3,60,1,75,2,3178,15,863
252,4,4,85,7,40,4,75,2,2491,38.75,814
252,4,5,86,4,75,7,40,1,3264,50,294
252,4,6,87,3,90,1,75,1,2941,96.25,1283
252,4,7,88,7,40,3,60,2,5023,18.75,890
252,4,8,89,7,40,3,90,2,3833,50,1093
252,4,9,90,6,90,7,40,1,2789,76.25,766
252,4,10,91,9,60,7,40,1,4814,100,1268
252,4,11,92,4,75,9,60,2,1463,58.75,1140
252,4,12,93,4,75,6,25,1,3023,71.25,1085
252,4,13,94,9,60,4,10,1,1440,100,1498
252,4,14,95,4,10,1,40,2,4024,18.75,635
252,4,15,96,3,90,9,60,2,4136,36.25,875
252,4,16,97,6,25,9,60,2,1680,100,1258
252,4,17,98,4,10,6,90,2,1961,100,1142
252,4,18,99,1,75,7,40,2,5228,26.25,768
252,4,19,100,6,90,1,75,1,1715,100,1072
252,4,20,101,3,90,7,10,1,3098,50,1025
252,4,21,102,1,40,9,25,2,1849,37.5,1372
252,4,22,103,7,10,9,25,2,1487,75,2988
252,4,23,104,7,10,9,60,2,1894,100,1176
252,4,24,105,9,60,6,25,1,2089,100,1149
252,4,25,106,6,25,7,40,2,4791,100,937
252,4,26,107,6,90,1,40,1,1443,100,1312
252,4,27,108,7,10,4,75,2,1657,72.5,1061
253,1,1,1,4,10,1,75,2,2195,92.5,2281
253,1,2,2,1,75,9,60,2,2522,87.5,1802
253,1,3,3,7,10,6,25,2,3242,81.25,1936
253,1,4,4,6,90,9,60,1,3683,83.75,2130
253,1,5,5,9,25,1,75,2,5170,90,2168
253,1,6,6,9,25,7,10,1,1793,87.5,1685
253,1,7,7,4,10,6,25,2,2441,87.5,1394
253,1,8,8,6,90,7,10,1,1619,87.5,1591
253,1,9,9,7,40,3,60,2,5792,18.75,2131
253,1,10,10,9,60,1,40,1,1268,88.75,1892
253,1,11,11,4,10,7,40,2,1886,88.75,4812
253,1,12,12,3,90,9,25,1,2551,86.25,1608
253,1,13,13,4,75,6,25,1,8653,88.75,1239
253,1,14,14,4,75,7,10,1,1756,83.75,1619
253,1,15,15,3,90,1,75,1,1490,86.25,1684
253,1,16,16,6,25,1,40,1,5270,76.25,1468
253,1,17,17,7,10,9,60,2,1700,95,1639
253,1,18,18,7,10,3,90,2,1903,12.5,1053
253,1,19,19,7,40,4,75,2,3595,90,1639
253,1,20,20,3,90,7,10,1,1886,93.75,1740
253,1,21,21,3,60,6,25,1,5456,85,1529
253,1,22,22,1,40,6,25,2,2259,87.5,1600
253,1,23,23,6,90,4,10,1,2389,87.5,1554
253,1,24,24,6,25,4,75,2,2258,100,1900
253,1,25,25,3,60,1,75,1,5046,96.25,2056
253,1,26,26,3,60,7,40,2,3119,17.5,2780
253,1,27,27,6,25,7,10,1,1834,81.25,1728
253,2,1,28,3,90,6,25,1,2554,93.75,2188
253,2,2,29,9,25,1,40,1,3642,37.5,2288
253,2,3,30,9,60,4,10,1,2579,100,914
253,2,4,31,4,10,3,60,2,2450,90,2328
253,2,5,32,7,10,1,40,1,6457,88.75,1345
253,2,6,33,7,10,6,90,2,1220,90,2069
253,2,7,34,1,40,9,25,2,1979,60,1241
253,2,8,35,4,75,3,90,2,3861,100,1313
253,2,9,36,1,75,9,25,1,4060,85,1162
253,2,10,37,7,10,4,75,2,5414,81.25,816
253,2,11,38,4,75,6,90,2,3522,87.5,1734
253,2,12,39,4,10,1,40,1,5011,13.75,2350
253,2,13,40,7,40,9,60,2,2311,90,1732
253,2,14,41,3,90,1,40,1,4287,98.75,1559
253,2,15,42,3,60,4,10,1,4811,100,985
253,2,16,43,7,40,1,75,1,5022,20,763
253,2,17,44,3,90,4,75,1,2548,87.5,855
253,2,18,45,7,10,9,25,2,2446,88.75,894
253,2,19,46,9,25,4,75,2,3171,86.25,852
253,2,20,47,6,25,7,40,2,3225,85,945
253,2,21,48,1,40,4,75,2,2006,92.5,1454
253,2,22,49,9,25,7,40,1,3192,87.5,835
253,2,23,50,6,90,9,25,1,3215,88.75,1028
253,2,24,51,1,75,3,60,2,2533,97.5,1330
253,2,25,52,4,75,1,40,1,2396,100,2425
253,2,26,53,1,75,6,90,2,1468,88.75,974
253,2,27,54,6,90,1,75,1,5327,100,1147
253,3,1,55,4,75,9,60,2,1914,88.75,1018
253,3,2,56,9,25,3,60,2,3053,100,1761
253,3,3,57,1,75,7,10,2,3529,87.5,1038
253,3,4,58,4,75,9,25,1,7480,98.75,1345
253,3,5,59,1,40,7,10,2,4036,88.75,893
253,3,6,60,9,25,4,10,1,2189,87.5,758
253,3,7,61,6,25,9,60,2,2755,95,1943
253,3,8,62,6,25,3,60,2,3018,92.5,1173
253,3,9,63,1,40,6,90,2,1201,100,904
253,3,10,64,6,25,1,75,1,5811,93.75,745
253,3,11,65,3,60,1,40,1,3547,86.25,698
253,3,12,66,6,25,4,10,1,1821,96.25,836
253,3,13,67,9,60,7,40,1,1631,100,990
253,3,14,68,9,60,3,90,2,2628,98.75,1411
253,3,15,69,7,10,3,60,2,5478,93.75,862
253,3,16,70,7,40,4,10,1,5082,96.25,988
253,3,17,71,1,40,4,10,1,5342,91.25,929
253,3,18,72,9,60,1,75,1,2067,100,756
253,3,19,73,4,10,9,60,2,1166,100,1744
253,3,20,74,3,60,7,10,1,6152,93.75,1030
253,3,21,75,9,25,3,90,2,2784,93.75,1210
253,3,22,76,4,10,9,25,2,4012,93.75,936
253,3,23,77,4,10,3,90,2,2251,90,837
253,3,24,78,9,25,6,90,2,3117,91.25,1323
253,3,25,79,3,90,4,10,1,3622,88.75,920
253,3,26,80,6,90,3,60,1,2157,96.25,1085
253,3,27,81,7,40,6,25,1,2041,93.75,934
253,4,1,82,6,25,3,90,2,1833,81.25,886
253,4,2,83,6,90,4,75,1,2046,100,1077
253,4,3,84,3,60,9,25,1,6882,26.25,1076
253,4,4,85,3,90,7,40,1,3876,57.5,1256
253,4,5,86,4,10,6,90,2,4558,87.5,1378
253,4,6,87,7,40,6,90,2,2133,85,1426
253,4,7,88,3,90,9,60,1,8146,85,896
253,4,8,89,1,75,7,40,2,5395,83.75,819
253,4,9,90,9,60,6,90,2,4669,26.25,557
253,4,10,91,4,75,3,60,1,1899,88.75,677
253,4,11,92,6,90,1,40,1,1632,90,872
253,4,12,93,1,75,4,10,2,2636,18.75,907
253,4,13,94,9,60,7,10,1,2193,91.25,705
253,4,14,95,7,40,3,90,2,2870,23.75,858
253,4,15,96,7,10,1,75,2,6646,30,1503
253,4,16,97,4,75,7,40,1,4856,25,677
253,4,17,98,6,90,7,40,1,2256,77.5,785
253,4,18,99,9,60,6,25,1,2800,93.75,757
253,4,19,100,1,75,6,25,1,5500,70,694
253,4,20,101,3,60,6,90,2,1415,98.75,863
253,4,21,102,7,40,9,25,1,8104,72.5,2312
253,4,22,103,1,40,3,90,2,1245,90,1241
253,4,23,104,3,60,4,75,2,1419,73.75,2579
253,4,24,105,9,60,4,75,1,3085,82.5,633
253,4,25,106,1,75,3,90,2,2443,82.5,1665
253,4,26,107,1,40,9,60,2,1810,98.75,947
253,4,27,108,1,40,3,60,2,2536,92.5,944
254,1,1,1,6,25,7,40,2,1357,62.5,706
254,1,2,2,7,10,1,75,2,1685,63.75,782
254,1,3,3,9,60,6,90,2,4965,63.75,946
254,1,4,4,1,75,3,90,2,2694,71.25,1058
254,1,5,5,7,10,4,75,2,963,72.5,920
254,1,6,6,6,25,7,10,1,1691,82.5,812
254,1,7,7,1,75,7,10,2,1767,78.75,651
254,1,8,8,1,75,9,25,2,1314,77.5,687
254,1,9,9,9,25,7,10,1,1424,76.25,494
254,1,10,10,6,90,1,75,1,1165,76.25,501
254,1,11,11,4,10,9,25,2,1134,76.25,365
254,1,12,12,6,90,9,60,2,1893,77.5,901
254,1,13,13,3,60,9,25,2,3729,77.5,578
254,1,14,14,7,40,4,75,2,5898,76.25,489
254,1,15,15,1,40,3,90,2,1821,71.25,443
254,1,16,16,3,90,1,40,1,1431,83.75,481
254,1,17,17,7,40,9,60,2,1171,76.25,970
254,1,18,18,4,75,1,40,1,1496,77.5,505
254,1,19,19,1,75,7,40,2,1575,78.75,624
254,1,20,20,4,10,9,60,2,800,77.5,572
254,1,21,21,3,60,4,75,2,4982,80,427
254,1,22,22,6,25,9,60,2,915,72.5,462
254,1,23,23,7,40,9,25,2,1682,80,903
254,1,24,24,4,75,6,90,2,2123,77.5,520
254,1,25,25,4,10,3,60,2,1481,78.75,528
254,1,26,26,9,60,6,25,1,1347,82.5,530
254,1,27,27,3,90,9,60,2,681,81.25,566
254,2,1,28,7,10,6,25,2,1906,76.25,466
254,2,2,29,3,60,7,40,2,1304,80,961
254,2,3,30,7,10,9,60,2,1269,78.75,544
254,2,4,31,9,60,4,10,1,728,77.5,536
254,2,5,32,1,75,9,60,2,561,81.25,644
254,2,6,33,3,90,4,75,2,2461,77.5,917
254,2,7,34,9,60,7,10,1,900,80,665
254,2,8,35,7,10,3,60,2,1959,77.5,441
254,2,9,36,4,10,3,90,2,1799,77.5,417
254,2,10,37,3,60,1,75,1,1065,78.75,384
254,2,11,38,3,90,9,25,1,2297,80,445
254,2,12,39,6,25,4,10,1,1661,76.25,406
254,2,13,40,3,60,4,10,1,969,76.25,377
254,2,14,41,7,10,3,90,2,1232,80,651
254,2,15,42,9,60,7,40,1,1262,80,436
254,2,16,43,4,75,3,90,1,3238,77.5,367
254,2,17,44,1,75,3,60,2,1115,78.75,583
254,2,18,45,1,40,9,60,2,930,77.5,470
254,2,19,46,9,60,1,75,1,878,80,528
254,2,20,47,4,10,7,40,2,1760,78.75,457
254,2,21,48,6,90,7,10,1,3271,82.5,498
254,2,22,49,3,90,7,10,1,1069,75,344
254,2,23,50,9,60,4,75,1,1118,77.5,428
254,2,24,51,1,40,9,25,2,1031,75,402
254,2,25,52,9,25,4,10,1,608,81.25,565
254,2,26,53,3,90,6,25,2,1550,81.25,760
254,2,27,54,1,40,6,25,2,744,78.75,502
254,3,1,55,4,10,1,40,1,1921,77.5,369
254,3,2,56,7,40,3,60,1,1057,72.5,374
254,3,3,57,1,40,3,60,2,737,72.5,361
254,3,4,58,6,25,1,75,1,994,73.75,429
254,3,5,59,6,25,3,60,2,2212,50,305
254,3,6,60,9,25,6,90,1,1720,80,413
254,3,7,61,7,10,1,40,1,1300,78.75,699
254,3,8,62,7,40,6,90,2,1956,76.25,411
254,3,9,63,9,25,1,75,1,893,75,721
254,3,10,64,1,75,6,90,2,1345,75,553
254,3,11,65,1,40,7,10,1,1012,80,932
254,3,12,66,4,75,6,25,1,3122,78.75,648
254,3,13,67,4,75,9,25,2,896,73.75,553
254,3,14,68,9,25,4,75,1,2956,85,1228
254,3,15,69,9,25,3,90,1,1252,73.75,394
254,3,16,70,1,40,4,10,2,777,76.25,425
254,3,17,71,4,75,3,60,1,1107,80,600
254,3,18,72,9,25,7,40,1,833,76.25,381
254,3,19,73,6,90,4,10,1,1469,78.75,463
254,3,20,74,7,40,3,90,1,2840,76.25,345
254,3,21,75,3,90,7,40,1,969,78.75,698
254,3,22,76,9,60,3,90,1,745,82.5,636
254,3,23,77,4,10,6,90,2,1477,77.5,423
254,3,24,78,9,60,1,40,1,820,78.75,478
254,3,25,79,7,10,9,25,2,1066,78.75,485
254,3,26,80,3,90,1,75,1,1847,76.25,362
254,3,27,81,3,60,6,25,1,2104,77.5,380
254,4,1,82,7,10,6,90,2,1113,76.25,516
254,4,2,83,3,60,7,10,1,1413,78.75,354
254,4,3,84,6,90,9,25,2,1424,78.75,410
254,4,4,85,6,90,1,40,1,830,78.75,481
254,4,5,86,4,10,1,75,1,2014,76.25,385
254,4,6,87,7,40,4,10,1,1365,73.75,399
254,4,7,88,6,90,7,40,1,764,78.75,492
254,4,8,89,1,75,6,25,2,964,76.25,483
254,4,9,90,3,90,4,10,1,911,76.25,337
254,4,10,91,4,10,6,25,2,969,78.75,463
254,4,11,92,6,25,4,75,1,980,76.25,519
254,4,12,93,4,75,7,40,1,1660,76.25,325
254,4,13,94,3,60,6,90,2,914,77.5,397
254,4,14,95,6,25,3,90,1,4066,78.75,405
254,4,15,96,1,40,4,75,2,732,78.75,447
254,4,16,97,6,25,1,40,1,594,77.5,589
254,4,17,98,4,75,9,60,2,1054,76.25,429
254,4,18,99,6,90,4,75,1,1412,76.25,337
254,4,19,100,7,40,6,25,1,1864,76.25,327
254,4,20,101,4,75,7,10,1,2305,80,379
254,4,21,102,9,25,1,40,1,1643,80,520
254,4,22,103,9,25,3,60,1,2242,83.75,1330
254,4,23,104,6,90,3,60,1,1639,78.75,385
254,4,24,105,1,40,6,90,2,1657,81.25,1130
254,4,25,106,7,40,1,75,1,1942,82.5,617
254,4,26,107,3,60,1,40,1,1097,85,443
254,4,27,108,1,75,4,10,1,1725,80,381
255,1,1,1,4,10,7,40,2,1908,71.25,1355
255,1,2,2,3,90,9,60,2,2222,31.25,781
255,1,3,3,1,40,4,10,2,3893,70,948
255,1,4,4,6,25,3,60,2,1781,70,752
255,1,5,5,7,10,3,60,2,2184,87.5,1639
255,1,6,6,6,90,4,10,1,1474,71.25,1180
255,1,7,7,7,40,6,90,2,1897,77.5,1006
255,1,8,8,3,90,7,40,2,2484,73.75,1289
255,1,9,9,9,25,7,40,2,3195,82.5,1140
255,1,10,10,7,40,4,75,2,4958,56.25,1638
255,1,11,11,1,40,9,25,2,3869,70,1125
255,1,12,12,3,90,9,25,1,4597,67.5,762
255,1,13,13,9,25,3,90,2,8687,35,1356
255,1,14,14,6,25,7,10,2,2358,58.75,595
255,1,15,15,3,60,9,25,2,5074,65,980
255,1,16,16,1,40,9,60,2,1821,72.5,1569
255,1,17,17,1,75,9,25,2,2979,76.25,1262
255,1,18,18,6,90,1,75,1,2037,82.5,1460
255,1,19,19,4,75,7,10,1,3510,72.5,1032
255,1,20,20,9,25,4,75,1,4056,70,933
255,1,21,21,7,10,6,25,1,2673,68.75,1063
255,1,22,22,4,75,3,90,1,4027,72.5,1060
255,1,23,23,4,75,9,25,1,4695,43.75,1559
255,1,24,24,4,10,3,60,2,3084,68.75,1074
255,1,25,25,7,10,3,90,2,3247,73.75,926
255,1,26,26,7,40,1,75,1,6294,68.75,1203
255,1,27,27,6,25,9,60,2,2874,96.25,1526
255,2,1,28,1,75,3,60,2,3393,66.25,753
255,2,2,29,4,75,6,25,1,2751,58.75,854
255,2,3,30,6,25,1,40,1,3116,71.25,1309
255,2,4,31,1,40,3,90,2,2366,95,1481
255,2,5,32,9,60,1,40,1,1392,90,1127
255,2,6,33,1,75,7,10,2,2438,92.5,1145
255,2,7,34,7,40,3,60,2,1480,85,1320
255,2,8,35,4,75,9,60,2,3305,82.5,968
255,2,9,36,3,90,6,25,1,2007,80,846
255,2,10,37,4,75,6,90,2,1631,92.5,1149
255,2,11,38,1,40,7,10,1,4503,86.25,1067
255,2,12,39,1,75,7,40,2,4647,37.5,1968
255,2,13,40,3,60,7,40,1,2977,75,810
255,2,14,41,9,60,4,10,1,1383,75,699
255,2,15,42,7,40,6,25,1,3569,87.5,1075
255,2,16,43,3,60,6,25,1,3655,68.75,1255
255,2,17,44,7,40,4,10,1,1491,81.25,912
255,2,18,45,7,40,3,90,2,6644,83.75,1190
255,2,19,46,6,90,9,60,1,5672,83.75,1274
255,2,20,47,4,75,3,60,1,1552,91.25,831
255,2,21,48,4,10,1,75,2,4855,86.25,921
255,2,22,49,9,25,7,10,1,4416,87.5,1614
255,2,23,50,4,10,9,25,2,2494,83.75,836
255,2,24,51,1,75,9,60,2,1751,81.25,742
255,2,25,52,3,60,4,10,1,1737,70,1096
255,2,26,53,4,10,1,40,1,5394,42.5,1864
255,2,27,54,6,90,7,10,1,1521,78.75,1533
255,3,1,55,4,10,6,90,2,1913,81.25,985
255,3,2,56,1,75,3,90,2,2969,81.25,879
255,3,3,57,3,90,1,40,1,1778,70,721
255,3,4,58,9,25,3,60,2,1295,73.75,670
255,3,5,59,3,60,4,75,2,1641,77.5,758
255,3,6,60,3,60,1,40,1,1267,73.75,649
255,3,7,61,6,25,7,40,2,1082,78.75,769
255,3,8,62,6,25,1,75,1,3826,81.25,842
255,3,9,63,7,10,6,90,2,1248,82.5,777
255,3,10,64,7,10,4,75,2,2464,78.75,756
255,3,11,65,9,25,6,90,2,1085,86.25,964
255,3,12,66,9,25,1,40,1,2476,42.5,1144
255,3,13,67,6,90,4,75,1,2680,90,1056
255,3,14,68,6,25,4,10,1,1987,42.5,1754
255,3,15,69,3,60,1,75,1,2174,46.25,2148
255,3,16,70,1,75,6,25,2,3485,53.75,1097
255,3,17,71,1,40,6,90,2,1744,76.25,1292
255,3,18,72,4,75,1,40,1,1261,57.5,971
255,3,19,73,3,90,4,10,1,1199,88.75,1454
255,3,20,74,7,10,1,40,2,4176,81.25,997
255,3,21,75,9,60,4,75,1,2829,75,750
255,3,22,76,6,90,1,40,1,916,72.5,869
255,3,23,77,9,60,6,90,2,3463,73.75,1087
255,3,24,78,1,40,6,25,2,2762,75,1243
255,3,25,79,9,60,3,90,2,5764,62.5,766
255,3,26,80,1,40,3,60,2,2125,62.5,1714
255,3,27,81,4,10,3,90,2,1786,81.25,1312
255,4,1,82,6,25,4,75,2,2048,63.75,1113
255,4,2,83,9,60,7,40,1,2264,100,1340
255,4,3,84,6,90,7,40,1,2860,95,1921
255,4,4,85,9,25,4,10,1,2127,67.5,1329
255,4,5,86,9,60,7,10,1,1538,73.75,1090
255,4,6,87,1,75,6,90,2,1354,86.25,957
255,4,7,88,3,90,4,75,1,8167,80,964
255,4,8,89,7,10,9,60,2,3195,96.25,1026
255,4,9,90,6,25,3,90,2,2656,87.5,1043
255,4,10,91,7,40,9,60,2,1797,77.5,812
255,4,11,92,7,10,9,25,2,3768,78.75,1016
255,4,12,93,1,40,4,75,2,3139,73.75,1204
255,4,13,94,3,60,7,10,1,4446,66.25,655
255,4,14,95,1,75,4,10,1,5361,61.25,901
255,4,15,96,9,60,6,25,1,1765,70,578
255,4,16,97,3,60,6,90,2,2947,86.25,702
255,4,17,98,3,90,1,75,1,2721,80,1432
255,4,18,99,6,90,9,25,1,1766,83.75,900
255,4,19,100,4,75,7,40,1,4332,70,775
255,4,20,101,9,25,1,75,1,8578,30,1619
255,4,21,102,7,40,9,25,1,4700,81.25,1010
255,4,22,103,6,90,3,60,1,2247,93.75,1267
255,4,23,104,4,10,6,25,2,2187,76.25,1015
255,4,24,105,7,10,1,75,2,6426,57.5,2175
255,4,25,106,3,90,7,10,1,2404,77.5,893
255,4,26,107,4,10,9,60,2,1414,86.25,1040
255,4,27,108,9,60,1,75,1,2331,72.5,1147
256,1,1,1,4,10,7,40,2,7788,95,6003
256,1,2,2,1,40,7,10,2,5501,88.75,2980
256,1,3,3,3,90,4,10,1,1576,88.75,3900
256,1,4,4,7,10,9,60,2,1069,92.5,2802
256,1,5,5,3,60,7,40,2,3494,92.5,4205
256,1,6,6,7,40,6,90,2,6426,95,2543
256,1,7,7,9,60,1,40,1,2794,100,4104
256,1,8,8,6,90,9,25,1,4481,96.25,2249
256,1,9,9,6,25,4,10,1,5666,100,3855
256,1,10,10,6,25,1,75,1,7856,93.75,3773
256,1,11,11,7,10,6,90,2,4387,95,2225
256,1,12,12,3,90,7,10,1,2756,100,2107
256,1,13,13,4,75,9,25,1,8177,80,2527
256,1,14,14,4,75,6,25,1,5188,95,1892
256,1,15,15,1,75,7,10,1,3331,88.75,1645
256,1,16,16,1,75,4,10,1,3023,78.75,3250
256,1,17,17,6,90,7,40,1,2767,96.25,1654
256,1,18,18,4,75,7,40,1,2435,100,1513
256,1,19,19,4,75,9,60,2,9281,87.5,1607
256,1,20,20,9,60,1,75,1,3934,100,2255
256,1,21,21,9,60,6,25,1,2305,100,1600
256,1,22,22,3,90,9,60,2,2873,86.25,1434
256,1,23,23,7,10,3,90,2,5855,100,1678
256,1,24,24,7,40,4,75,2,2993,86.25,1262
256,1,25,25,7,40,9,25,1,13033,91.25,1685
256,1,26,26,4,75,3,90,1,5255,93.75,2431
256,1,27,27,9,25,6,90,2,3500,100,4228
256,2,1,28,6,90,1,75,1,1770,100,2700
256,2,2,29,9,25,1,40,1,3778,100,1648
256,2,3,30,1,40,3,60,2,2562,100,4127
256,2,4,31,9,60,3,90,1,2960,50,0
256,2,5,32,4,75,3,60,1,10159,100,1558
256,2,6,33,3,90,1,40,1,1637,100,6008
256,2,7,34,6,25,3,90,2,2576,100,3082
256,2,8,35,9,25,3,60,2,1863,50,6005
256,2,9,36,9,25,7,40,2,4812,100,1364
256,2,10,37,7,40,9,60,2,2732,100,3238
256,2,11,38,6,25,7,10,1,1761,100,2393
256,2,12,39,1,40,9,25,2,2016,100,2433
256,2,13,40,6,90,1,40,1,3040,100,3422
256,2,14,41,3,90,7,40,1,2387,100,3072
256,2,15,42,1,40,4,10,2,9056,50,818
256,2,16,43,9,25,4,75,2,4013,100,3718
256,2,17,44,9,25,7,10,1,1916,100,2723
256,2,18,45,3,60,4,10,1,1917,50,234
256,2,19,46,4,10,1,40,1,2942,53.75,3084
256,2,20,47,9,60,6,90,2,3365,50,1385
256,2,21,48,3,60,9,25,2,2560,100,1791
256,2,22,49,9,25,3,90,2,5564,100,1803
256,2,23,50,6,90,9,60,2,3133,41.25,4916
256,2,24,51,1,75,6,25,2,2799,98.75,1643
256,2,25,52,1,40,9,60,2,2241,97.5,2744
256,2,26,53,7,10,1,75,2,2146,50,0
256,2,27,54,6,90,4,10,1,4196,50,161
256,3,1,55,1,75,9,25,2,2880,100,1801
256,3,2,56,4,75,7,10,1,2553,100,1500
256,3,3,57,7,40,4,10,1,2044,50,0
256,3,4,58,1,75,3,60,2,2832,100,2351
256,3,5,59,7,10,4,75,2,3302,50,0
256,3,6,60,1,75,6,90,2,2057,100,1568
256,3,7,61,7,40,3,90,1,4666,58.75,4523
256,3,8,62,3,90,6,25,1,2357,100,1580
256,3,9,63,3,60,7,10,1,2260,100,1814
256,3,10,64,4,10,6,25,2,2046,100,1432
256,3,11,65,4,75,6,90,2,2536,50,0
256,3,12,66,3,60,1,40,1,1691,100,2239
256,3,13,67,4,10,3,60,2,3160,100,2701
256,3,14,68,7,40,3,60,1,1982,98.75,1799
256,3,15,69,3,60,6,90,2,1131,100,1958
256,3,16,70,4,10,6,90,2,787,100,1762
256,3,17,71,1,75,7,40,2,1008,96.25,5052
256,3,18,72,4,10,9,60,2,2165,100,1609
256,3,19,73,3,90,9,25,1,4768,100,2161
256,3,20,74,1,40,4,75,2,1254,100,1781
256,3,21,75,3,60,6,25,1,4564,83.75,3838
256,3,22,76,9,60,7,10,1,2953,100,1954
256,3,23,77,6,25,1,40,1,2640,100,1968
256,3,24,78,6,25,4,75,2,6610,86.25,1349
256,3,25,79,7,10,1,40,1,5789,57.5,3133
256,3,26,80,9,60,4,10,1,10444,100,1853
256,3,27,81,7,10,3,60,2,2117,100,1462
256,4,1,82,9,25,4,10,1,4291,100,1719
256,4,2,83,7,40,1,75,1,2058,100,1739
256,4,3,84,4,75,1,40,1,2653,100,1348
256,4,4,85,4,10,1,75,2,2561,100,1475
256,4,5,86,1,40,6,90,2,1029,100,1255
256,4,6,87,1,40,3,90,2,4055,50,0
256,4,7,88,9,25,1,75,1,1494,98.75,1664
256,4,8,89,3,90,1,75,1,875,100,1116
256,4,9,90,6,25,7,40,2,3927,100,2607
256,4,10,91,6,90,3,60,1,2084,100,3300
256,4,11,92,4,10,9,25,2,955,100,4102
256,4,12,93,1,40,6,25,2,3402,100,2025
256,4,13,94,6,25,3,60,2,3530,83.75,1522
256,4,14,95,1,75,9,60,2,12378,100,1633
256,4,15,96,3,60,4,75,2,2206,100,2117
256,4,16,97,9,60,7,40,1,2267,100,1186
256,4,17,98,3,60,1,75,1,1809,100,1271
256,4,18,99,7,10,6,25,2,4173,100,2737
256,4,19,100,4,10,3,90,2,3963,100,1596
256,4,20,101,7,40,6,25,1,2948,100,2896
256,4,21,102,6,90,4,75,1,2677,100,1209
